ID_500M,QDepth_500M,ID_1000M,QDepth_1000M,ID_1500M,QDepth_1500M
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,2,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,1
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,2,5,0
5,0,5,3,5,0
5,0,5,1,5,0
5,0,5,1,5,0
5,0,5,2,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,3,5,0,5,0
5,2,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,8,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,2
5,0,5,0,5,1
5,0,5,0,5,0
5,2,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,2,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,1,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,1,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
5,0,5,0,5,0
